sensor_id,start_time,end_time,start_day,start_hour,start_minute,end_day,end_hour,end_minute,start_minutes,end_minutes
S41,82000,82059,8,20,0,8,20,59,1200,1259
S45,82000,82059,8,20,0,8,20,59,1200,1259
S48,82000,82059,8,20,0,8,20,59,1200,1259
S49,82000,82059,8,20,0,8,20,59,1200,1259
S9,82100,82159,8,21,0,8,21,59,1260,1319
S13,82100,82159,8,21,0,8,21,59,1260,1319
S14,82100,82159,8,21,0,8,21,59,1260,1319
S28,82100,82159,8,21,0,8,21,59,1260,1319
S30,82100,82159,8,21,0,8,21,59,1260,1319
S32,82100,82159,8,21,0,8,21,59,1260,1319
S34,82100,82159,8,21,0,8,21,59,1260,1319
S36,82100,82159,8,21,0,8,21,59,1260,1319
S37,82100,82159,8,21,0,8,21,59,1260,1319
S38,82100,82159,8,21,0,8,21,59,1260,1319
S41,82100,82159,8,21,0,8,21,59,1260,1319
S45,82100,82159,8,21,0,8,21,59,1260,1319
S48,82100,82159,8,21,0,8,21,59,1260,1319
S49,82100,82159,8,21,0,8,21,59,1260,1319
S20,91000,91059,9,10,0,9,10,59,600,659
S32,91000,91059,9,10,0,9,10,59,600,659
S20,91100,91159,9,11,0,9,11,59,660,719
S32,91100,91159,9,11,0,9,11,59,660,719
S44,91100,91159,9,11,0,9,11,59,660,719
S49,91100,91159,9,11,0,9,11,59,660,719
S6,91200,91259,9,12,0,9,12,59,720,779
S14,91200,91259,9,12,0,9,12,59,720,779
S20,91200,91259,9,12,0,9,12,59,720,779
S32,91200,91259,9,12,0,9,12,59,720,779
S44,91200,91259,9,12,0,9,12,59,720,779
S46,91200,91259,9,12,0,9,12,59,720,779
S49,91200,91259,9,12,0,9,12,59,720,779
S6,91300,91359,9,13,0,9,13,59,780,839
S14,91300,91359,9,13,0,9,13,59,780,839
S20,91300,91359,9,13,0,9,13,59,780,839
S30,91300,91359,9,13,0,9,13,59,780,839
S32,91300,91359,9,13,0,9,13,59,780,839
S34,91300,91359,9,13,0,9,13,59,780,839
S38,91300,91359,9,13,0,9,13,59,780,839
S44,91300,91359,9,13,0,9,13,59,780,839
S46,91300,91359,9,13,0,9,13,59,780,839
S49,91300,91359,9,13,0,9,13,59,780,839
S6,91400,91459,9,14,0,9,14,59,840,899
S12,91400,91459,9,14,0,9,14,59,840,899
S14,91400,91459,9,14,0,9,14,59,840,899
S20,91400,91459,9,14,0,9,14,59,840,899
S29,91400,91459,9,14,0,9,14,59,840,899
S30,91400,91459,9,14,0,9,14,59,840,899
S32,91400,91459,9,14,0,9,14,59,840,899
S34,91400,91459,9,14,0,9,14,59,840,899
S38,91400,91459,9,14,0,9,14,59,840,899
S44,91400,91459,9,14,0,9,14,59,840,899
S46,91400,91459,9,14,0,9,14,59,840,899
S49,91400,91459,9,14,0,9,14,59,840,899
S6,91500,91559,9,15,0,9,15,59,900,959
S12,91500,91559,9,15,0,9,15,59,900,959
S14,91500,91559,9,15,0,9,15,59,900,959
S17,91500,91559,9,15,0,9,15,59,900,959
S20,91500,91559,9,15,0,9,15,59,900,959
S29,91500,91559,9,15,0,9,15,59,900,959
S30,91500,91559,9,15,0,9,15,59,900,959
S32,91500,91559,9,15,0,9,15,59,900,959
S34,91500,91559,9,15,0,9,15,59,900,959
S38,91500,91559,9,15,0,9,15,59,900,959
S44,91500,91559,9,15,0,9,15,59,900,959
S46,91500,91559,9,15,0,9,15,59,900,959
S49,91500,91559,9,15,0,9,15,59,900,959
S6,91600,91659,9,16,0,9,16,59,960,1019
S12,91600,91659,9,16,0,9,16,59,960,1019
S14,91600,91659,9,16,0,9,16,59,960,1019
S17,91600,91659,9,16,0,9,16,59,960,1019
S20,91600,91659,9,16,0,9,16,59,960,1019
S29,91600,91659,9,16,0,9,16,59,960,1019
S30,91600,91659,9,16,0,9,16,59,960,1019
S32,91600,91659,9,16,0,9,16,59,960,1019
S34,91600,91659,9,16,0,9,16,59,960,1019
S38,91600,91659,9,16,0,9,16,59,960,1019
S44,91600,91659,9,16,0,9,16,59,960,1019
S45,91600,91659,9,16,0,9,16,59,960,1019
S46,91600,91659,9,16,0,9,16,59,960,1019
S49,91600,91659,9,16,0,9,16,59,960,1019
S6,91700,91759,9,17,0,9,17,59,1020,1079
S12,91700,91759,9,17,0,9,17,59,1020,1079
S14,91700,91759,9,17,0,9,17,59,1020,1079
S17,91700,91759,9,17,0,9,17,59,1020,1079
S20,91700,91759,9,17,0,9,17,59,1020,1079
S29,91700,91759,9,17,0,9,17,59,1020,1079
S30,91700,91759,9,17,0,9,17,59,1020,1079
S32,91700,91759,9,17,0,9,17,59,1020,1079
S34,91700,91759,9,17,0,9,17,59,1020,1079
S38,91700,91759,9,17,0,9,17,59,1020,1079
S44,91700,91759,9,17,0,9,17,59,1020,1079
S45,91700,91759,9,17,0,9,17,59,1020,1079
S46,91700,91759,9,17,0,9,17,59,1020,1079
S49,91700,91759,9,17,0,9,17,59,1020,1079
S6,91800,91859,9,18,0,9,18,59,1080,1139
S12,91800,91859,9,18,0,9,18,59,1080,1139
S14,91800,91859,9,18,0,9,18,59,1080,1139
S17,91800,91859,9,18,0,9,18,59,1080,1139
S20,91800,91859,9,18,0,9,18,59,1080,1139
S23,91800,91859,9,18,0,9,18,59,1080,1139
S29,91800,91859,9,18,0,9,18,59,1080,1139
S30,91800,91859,9,18,0,9,18,59,1080,1139
S32,91800,91859,9,18,0,9,18,59,1080,1139
S34,91800,91859,9,18,0,9,18,59,1080,1139
S37,91800,91859,9,18,0,9,18,59,1080,1139
S38,91800,91859,9,18,0,9,18,59,1080,1139
S44,91800,91859,9,18,0,9,18,59,1080,1139
S45,91800,91859,9,18,0,9,18,59,1080,1139
S46,91800,91859,9,18,0,9,18,59,1080,1139
S49,91800,91859,9,18,0,9,18,59,1080,1139
S6,91900,91959,9,19,0,9,19,59,1140,1199
S10,91900,91959,9,19,0,9,19,59,1140,1199
S12,91900,91959,9,19,0,9,19,59,1140,1199
S14,91900,91959,9,19,0,9,19,59,1140,1199
S17,91900,91959,9,19,0,9,19,59,1140,1199
S20,91900,91959,9,19,0,9,19,59,1140,1199
S23,91900,91959,9,19,0,9,19,59,1140,1199
S26,91900,91959,9,19,0,9,19,59,1140,1199
S29,91900,91959,9,19,0,9,19,59,1140,1199
S30,91900,91959,9,19,0,9,19,59,1140,1199
S32,91900,91959,9,19,0,9,19,59,1140,1199
S34,91900,91959,9,19,0,9,19,59,1140,1199
S37,91900,91959,9,19,0,9,19,59,1140,1199
S38,91900,91959,9,19,0,9,19,59,1140,1199
S44,91900,91959,9,19,0,9,19,59,1140,1199
S45,91900,91959,9,19,0,9,19,59,1140,1199
S46,91900,91959,9,19,0,9,19,59,1140,1199
S49,91900,91959,9,19,0,9,19,59,1140,1199
S6,92000,92059,9,20,0,9,20,59,1200,1259
S10,92000,92059,9,20,0,9,20,59,1200,1259
S12,92000,92059,9,20,0,9,20,59,1200,1259
S13,92000,92059,9,20,0,9,20,59,1200,1259
S14,92000,92059,9,20,0,9,20,59,1200,1259
S17,92000,92059,9,20,0,9,20,59,1200,1259
S20,92000,92059,9,20,0,9,20,59,1200,1259
S23,92000,92059,9,20,0,9,20,59,1200,1259
S26,92000,92059,9,20,0,9,20,59,1200,1259
S29,92000,92059,9,20,0,9,20,59,1200,1259
S30,92000,92059,9,20,0,9,20,59,1200,1259
S32,92000,92059,9,20,0,9,20,59,1200,1259
S34,92000,92059,9,20,0,9,20,59,1200,1259
S37,92000,92059,9,20,0,9,20,59,1200,1259
S38,92000,92059,9,20,0,9,20,59,1200,1259
S44,92000,92059,9,20,0,9,20,59,1200,1259
S45,92000,92059,9,20,0,9,20,59,1200,1259
S46,92000,92059,9,20,0,9,20,59,1200,1259
S49,92000,92059,9,20,0,9,20,59,1200,1259
S6,92100,92159,9,21,0,9,21,59,1260,1319
S10,92100,92159,9,21,0,9,21,59,1260,1319
S12,92100,92159,9,21,0,9,21,59,1260,1319
S13,92100,92159,9,21,0,9,21,59,1260,1319
S14,92100,92159,9,21,0,9,21,59,1260,1319
S17,92100,92159,9,21,0,9,21,59,1260,1319
S20,92100,92159,9,21,0,9,21,59,1260,1319
S23,92100,92159,9,21,0,9,21,59,1260,1319
S26,92100,92159,9,21,0,9,21,59,1260,1319
S29,92100,92159,9,21,0,9,21,59,1260,1319
S30,92100,92159,9,21,0,9,21,59,1260,1319
S32,92100,92159,9,21,0,9,21,59,1260,1319
S34,92100,92159,9,21,0,9,21,59,1260,1319
S37,92100,92159,9,21,0,9,21,59,1260,1319
S38,92100,92159,9,21,0,9,21,59,1260,1319
S44,92100,92159,9,21,0,9,21,59,1260,1319
S45,92100,92159,9,21,0,9,21,59,1260,1319
S46,92100,92159,9,21,0,9,21,59,1260,1319
S49,92100,92159,9,21,0,9,21,59,1260,1319
S34,101000,101059,10,10,0,10,10,59,600,659
S13,101100,101159,10,11,0,10,11,59,660,719
S32,101100,101159,10,11,0,10,11,59,660,719
S34,101100,101159,10,11,0,10,11,59,660,719
S42,101100,101159,10,11,0,10,11,59,660,719
S48,101100,101159,10,11,0,10,11,59,660,719
S51,101100,101159,10,11,0,10,11,59,660,719
S13,101200,101259,10,12,0,10,12,59,720,779
S14,101200,101259,10,12,0,10,12,59,720,779
S32,101200,101259,10,12,0,10,12,59,720,779
S34,101200,101259,10,12,0,10,12,59,720,779
S42,101200,101259,10,12,0,10,12,59,720,779
S48,101200,101259,10,12,0,10,12,59,720,779
S51,101200,101259,10,12,0,10,12,59,720,779
S9,101300,101359,10,13,0,10,13,59,780,839
S13,101300,101359,10,13,0,10,13,59,780,839
S14,101300,101359,10,13,0,10,13,59,780,839
S19,101300,101359,10,13,0,10,13,59,780,839
S31,101300,101359,10,13,0,10,13,59,780,839
S32,101300,101359,10,13,0,10,13,59,780,839
S34,101300,101359,10,13,0,10,13,59,780,839
S37,101300,101359,10,13,0,10,13,59,780,839
S42,101300,101359,10,13,0,10,13,59,780,839
S48,101300,101359,10,13,0,10,13,59,780,839
S51,101300,101359,10,13,0,10,13,59,780,839
S9,101400,101459,10,14,0,10,14,59,840,899
S13,101400,101459,10,14,0,10,14,59,840,899
S14,101400,101459,10,14,0,10,14,59,840,899
S19,101400,101459,10,14,0,10,14,59,840,899
S30,101400,101459,10,14,0,10,14,59,840,899
S31,101400,101459,10,14,0,10,14,59,840,899
S32,101400,101459,10,14,0,10,14,59,840,899
S34,101400,101459,10,14,0,10,14,59,840,899
S37,101400,101459,10,14,0,10,14,59,840,899
S42,101400,101459,10,14,0,10,14,59,840,899
S48,101400,101459,10,14,0,10,14,59,840,899
S51,101400,101459,10,14,0,10,14,59,840,899
S9,101500,101559,10,15,0,10,15,59,900,959
S13,101500,101559,10,15,0,10,15,59,900,959
S14,101500,101559,10,15,0,10,15,59,900,959
S19,101500,101559,10,15,0,10,15,59,900,959
S23,101500,101559,10,15,0,10,15,59,900,959
S30,101500,101559,10,15,0,10,15,59,900,959
S31,101500,101559,10,15,0,10,15,59,900,959
S32,101500,101559,10,15,0,10,15,59,900,959
S34,101500,101559,10,15,0,10,15,59,900,959
S37,101500,101559,10,15,0,10,15,59,900,959
S42,101500,101559,10,15,0,10,15,59,900,959
S48,101500,101559,10,15,0,10,15,59,900,959
S51,101500,101559,10,15,0,10,15,59,900,959
S9,101600,101659,10,16,0,10,16,59,960,1019
S13,101600,101659,10,16,0,10,16,59,960,1019
S14,101600,101659,10,16,0,10,16,59,960,1019
S19,101600,101659,10,16,0,10,16,59,960,1019
S23,101600,101659,10,16,0,10,16,59,960,1019
S30,101600,101659,10,16,0,10,16,59,960,1019
S31,101600,101659,10,16,0,10,16,59,960,1019
S32,101600,101659,10,16,0,10,16,59,960,1019
S34,101600,101659,10,16,0,10,16,59,960,1019
S37,101600,101659,10,16,0,10,16,59,960,1019
S41,101600,101659,10,16,0,10,16,59,960,1019
S42,101600,101659,10,16,0,10,16,59,960,1019
S48,101600,101659,10,16,0,10,16,59,960,1019
S51,101600,101659,10,16,0,10,16,59,960,1019
S9,101700,101759,10,17,0,10,17,59,1020,1079
S13,101700,101759,10,17,0,10,17,59,1020,1079
S14,101700,101759,10,17,0,10,17,59,1020,1079
S17,101700,101759,10,17,0,10,17,59,1020,1079
S19,101700,101759,10,17,0,10,17,59,1020,1079
S23,101700,101759,10,17,0,10,17,59,1020,1079
S30,101700,101759,10,17,0,10,17,59,1020,1079
S31,101700,101759,10,17,0,10,17,59,1020,1079
S32,101700,101759,10,17,0,10,17,59,1020,1079
S34,101700,101759,10,17,0,10,17,59,1020,1079
S37,101700,101759,10,17,0,10,17,59,1020,1079
S41,101700,101759,10,17,0,10,17,59,1020,1079
S42,101700,101759,10,17,0,10,17,59,1020,1079
S48,101700,101759,10,17,0,10,17,59,1020,1079
S51,101700,101759,10,17,0,10,17,59,1020,1079
S9,101800,101859,10,18,0,10,18,59,1080,1139
S13,101800,101859,10,18,0,10,18,59,1080,1139
S14,101800,101859,10,18,0,10,18,59,1080,1139
S17,101800,101859,10,18,0,10,18,59,1080,1139
S19,101800,101859,10,18,0,10,18,59,1080,1139
S23,101800,101859,10,18,0,10,18,59,1080,1139
S30,101800,101859,10,18,0,10,18,59,1080,1139
S31,101800,101859,10,18,0,10,18,59,1080,1139
S32,101800,101859,10,18,0,10,18,59,1080,1139
S34,101800,101859,10,18,0,10,18,59,1080,1139
S37,101800,101859,10,18,0,10,18,59,1080,1139
S41,101800,101859,10,18,0,10,18,59,1080,1139
S42,101800,101859,10,18,0,10,18,59,1080,1139
S48,101800,101859,10,18,0,10,18,59,1080,1139
S51,101800,101859,10,18,0,10,18,59,1080,1139
S9,101900,101959,10,19,0,10,19,59,1140,1199
S13,101900,101959,10,19,0,10,19,59,1140,1199
S14,101900,101959,10,19,0,10,19,59,1140,1199
S17,101900,101959,10,19,0,10,19,59,1140,1199
S19,101900,101959,10,19,0,10,19,59,1140,1199
S23,101900,101959,10,19,0,10,19,59,1140,1199
S26,101900,101959,10,19,0,10,19,59,1140,1199
S30,101900,101959,10,19,0,10,19,59,1140,1199
S31,101900,101959,10,19,0,10,19,59,1140,1199
S32,101900,101959,10,19,0,10,19,59,1140,1199
S34,101900,101959,10,19,0,10,19,59,1140,1199
S37,101900,101959,10,19,0,10,19,59,1140,1199
S41,101900,101959,10,19,0,10,19,59,1140,1199
S42,101900,101959,10,19,0,10,19,59,1140,1199
S48,101900,101959,10,19,0,10,19,59,1140,1199
S51,101900,101959,10,19,0,10,19,59,1140,1199
S9,102000,102059,10,20,0,10,20,59,1200,1259
S13,102000,102059,10,20,0,10,20,59,1200,1259
S14,102000,102059,10,20,0,10,20,59,1200,1259
S17,102000,102059,10,20,0,10,20,59,1200,1259
S19,102000,102059,10,20,0,10,20,59,1200,1259
S23,102000,102059,10,20,0,10,20,59,1200,1259
S26,102000,102059,10,20,0,10,20,59,1200,1259
S30,102000,102059,10,20,0,10,20,59,1200,1259
S31,102000,102059,10,20,0,10,20,59,1200,1259
S32,102000,102059,10,20,0,10,20,59,1200,1259
S34,102000,102059,10,20,0,10,20,59,1200,1259
S37,102000,102059,10,20,0,10,20,59,1200,1259
S41,102000,102059,10,20,0,10,20,59,1200,1259
S42,102000,102059,10,20,0,10,20,59,1200,1259
S48,102000,102059,10,20,0,10,20,59,1200,1259
S51,102000,102059,10,20,0,10,20,59,1200,1259
S9,102100,102159,10,21,0,10,21,59,1260,1319
S13,102100,102159,10,21,0,10,21,59,1260,1319
S14,102100,102159,10,21,0,10,21,59,1260,1319
S17,102100,102159,10,21,0,10,21,59,1260,1319
S19,102100,102159,10,21,0,10,21,59,1260,1319
S23,102100,102159,10,21,0,10,21,59,1260,1319
S26,102100,102159,10,21,0,10,21,59,1260,1319
S30,102100,102159,10,21,0,10,21,59,1260,1319
S31,102100,102159,10,21,0,10,21,59,1260,1319
S32,102100,102159,10,21,0,10,21,59,1260,1319
S34,102100,102159,10,21,0,10,21,59,1260,1319
S37,102100,102159,10,21,0,10,21,59,1260,1319
S41,102100,102159,10,21,0,10,21,59,1260,1319
S42,102100,102159,10,21,0,10,21,59,1260,1319
S48,102100,102159,10,21,0,10,21,59,1260,1319
S51,102100,102159,10,21,0,10,21,59,1260,1319
S1,111000,111059,11,10,0,11,10,59,600,659
S48,111000,111059,11,10,0,11,10,59,600,659
S49,111000,111059,11,10,0,11,10,59,600,659
S1,111100,111159,11,11,0,11,11,59,660,719
S30,111100,111159,11,11,0,11,11,59,660,719
S38,111100,111159,11,11,0,11,11,59,660,719
S48,111100,111159,11,11,0,11,11,59,660,719
S49,111100,111159,11,11,0,11,11,59,660,719
S1,111200,111259,11,12,0,11,12,59,720,779
S14,111200,111259,11,12,0,11,12,59,720,779
S30,111200,111259,11,12,0,11,12,59,720,779
S38,111200,111259,11,12,0,11,12,59,720,779
S44,111200,111259,11,12,0,11,12,59,720,779
S48,111200,111259,11,12,0,11,12,59,720,779
S49,111200,111259,11,12,0,11,12,59,720,779
S1,111300,111359,11,13,0,11,13,59,780,839
S14,111300,111359,11,13,0,11,13,59,780,839
S17,111300,111359,11,13,0,11,13,59,780,839
S30,111300,111359,11,13,0,11,13,59,780,839
S34,111300,111359,11,13,0,11,13,59,780,839
S35,111300,111359,11,13,0,11,13,59,780,839
S37,111300,111359,11,13,0,11,13,59,780,839
S38,111300,111359,11,13,0,11,13,59,780,839
S44,111300,111359,11,13,0,11,13,59,780,839
S48,111300,111359,11,13,0,11,13,59,780,839
S49,111300,111359,11,13,0,11,13,59,780,839
S1,111400,111459,11,14,0,11,14,59,840,899
S14,111400,111459,11,14,0,11,14,59,840,899
S17,111400,111459,11,14,0,11,14,59,840,899
S30,111400,111459,11,14,0,11,14,59,840,899
S34,111400,111459,11,14,0,11,14,59,840,899
S35,111400,111459,11,14,0,11,14,59,840,899
S37,111400,111459,11,14,0,11,14,59,840,899
S38,111400,111459,11,14,0,11,14,59,840,899
S44,111400,111459,11,14,0,11,14,59,840,899
S48,111400,111459,11,14,0,11,14,59,840,899
S49,111400,111459,11,14,0,11,14,59,840,899
S1,111500,111559,11,15,0,11,15,59,900,959
S14,111500,111559,11,15,0,11,15,59,900,959
S17,111500,111559,11,15,0,11,15,59,900,959
S20,111500,111559,11,15,0,11,15,59,900,959
S29,111500,111559,11,15,0,11,15,59,900,959
S30,111500,111559,11,15,0,11,15,59,900,959
S34,111500,111559,11,15,0,11,15,59,900,959
S35,111500,111559,11,15,0,11,15,59,900,959
S37,111500,111559,11,15,0,11,15,59,900,959
S38,111500,111559,11,15,0,11,15,59,900,959
S41,111500,111559,11,15,0,11,15,59,900,959
S44,111500,111559,11,15,0,11,15,59,900,959
S48,111500,111559,11,15,0,11,15,59,900,959
S49,111500,111559,11,15,0,11,15,59,900,959
S1,111600,111659,11,16,0,11,16,59,960,1019
S14,111600,111659,11,16,0,11,16,59,960,1019
S17,111600,111659,11,16,0,11,16,59,960,1019
S20,111600,111659,11,16,0,11,16,59,960,1019
S29,111600,111659,11,16,0,11,16,59,960,1019
S30,111600,111659,11,16,0,11,16,59,960,1019
S34,111600,111659,11,16,0,11,16,59,960,1019
S35,111600,111659,11,16,0,11,16,59,960,1019
S37,111600,111659,11,16,0,11,16,59,960,1019
S38,111600,111659,11,16,0,11,16,59,960,1019
S41,111600,111659,11,16,0,11,16,59,960,1019
S44,111600,111659,11,16,0,11,16,59,960,1019
S48,111600,111659,11,16,0,11,16,59,960,1019
S49,111600,111659,11,16,0,11,16,59,960,1019
S1,111700,111759,11,17,0,11,17,59,1020,1079
S14,111700,111759,11,17,0,11,17,59,1020,1079
S17,111700,111759,11,17,0,11,17,59,1020,1079
S20,111700,111759,11,17,0,11,17,59,1020,1079
S29,111700,111759,11,17,0,11,17,59,1020,1079
S30,111700,111759,11,17,0,11,17,59,1020,1079
S32,111700,111759,11,17,0,11,17,59,1020,1079
S34,111700,111759,11,17,0,11,17,59,1020,1079
S35,111700,111759,11,17,0,11,17,59,1020,1079
S37,111700,111759,11,17,0,11,17,59,1020,1079
S38,111700,111759,11,17,0,11,17,59,1020,1079
S41,111700,111759,11,17,0,11,17,59,1020,1079
S44,111700,111759,11,17,0,11,17,59,1020,1079
S48,111700,111759,11,17,0,11,17,59,1020,1079
S49,111700,111759,11,17,0,11,17,59,1020,1079
S1,111800,111859,11,18,0,11,18,59,1080,1139
S14,111800,111859,11,18,0,11,18,59,1080,1139
S17,111800,111859,11,18,0,11,18,59,1080,1139
S20,111800,111859,11,18,0,11,18,59,1080,1139
S29,111800,111859,11,18,0,11,18,59,1080,1139
S30,111800,111859,11,18,0,11,18,59,1080,1139
S32,111800,111859,11,18,0,11,18,59,1080,1139
S34,111800,111859,11,18,0,11,18,59,1080,1139
S35,111800,111859,11,18,0,11,18,59,1080,1139
S37,111800,111859,11,18,0,11,18,59,1080,1139
S38,111800,111859,11,18,0,11,18,59,1080,1139
S41,111800,111859,11,18,0,11,18,59,1080,1139
S44,111800,111859,11,18,0,11,18,59,1080,1139
S48,111800,111859,11,18,0,11,18,59,1080,1139
S49,111800,111859,11,18,0,11,18,59,1080,1139
S1,111900,111959,11,19,0,11,19,59,1140,1199
S14,111900,111959,11,19,0,11,19,59,1140,1199
S17,111900,111959,11,19,0,11,19,59,1140,1199
S20,111900,111959,11,19,0,11,19,59,1140,1199
S29,111900,111959,11,19,0,11,19,59,1140,1199
S30,111900,111959,11,19,0,11,19,59,1140,1199
S32,111900,111959,11,19,0,11,19,59,1140,1199
S34,111900,111959,11,19,0,11,19,59,1140,1199
S35,111900,111959,11,19,0,11,19,59,1140,1199
S37,111900,111959,11,19,0,11,19,59,1140,1199
S38,111900,111959,11,19,0,11,19,59,1140,1199
S41,111900,111959,11,19,0,11,19,59,1140,1199
S44,111900,111959,11,19,0,11,19,59,1140,1199
S48,111900,111959,11,19,0,11,19,59,1140,1199
S49,111900,111959,11,19,0,11,19,59,1140,1199
S1,112000,112059,11,20,0,11,20,59,1200,1259
S6,112000,112059,11,20,0,11,20,59,1200,1259
S14,112000,112059,11,20,0,11,20,59,1200,1259
S17,112000,112059,11,20,0,11,20,59,1200,1259
S20,112000,112059,11,20,0,11,20,59,1200,1259
S29,112000,112059,11,20,0,11,20,59,1200,1259
S30,112000,112059,11,20,0,11,20,59,1200,1259
S32,112000,112059,11,20,0,11,20,59,1200,1259
S34,112000,112059,11,20,0,11,20,59,1200,1259
S35,112000,112059,11,20,0,11,20,59,1200,1259
S37,112000,112059,11,20,0,11,20,59,1200,1259
S38,112000,112059,11,20,0,11,20,59,1200,1259
S41,112000,112059,11,20,0,11,20,59,1200,1259
S44,112000,112059,11,20,0,11,20,59,1200,1259
S48,112000,112059,11,20,0,11,20,59,1200,1259
S49,112000,112059,11,20,0,11,20,59,1200,1259
S1,112100,112159,11,21,0,11,21,59,1260,1319
S6,112100,112159,11,21,0,11,21,59,1260,1319
S14,112100,112159,11,21,0,11,21,59,1260,1319
S17,112100,112159,11,21,0,11,21,59,1260,1319
S20,112100,112159,11,21,0,11,21,59,1260,1319
S29,112100,112159,11,21,0,11,21,59,1260,1319
S30,112100,112159,11,21,0,11,21,59,1260,1319
S32,112100,112159,11,21,0,11,21,59,1260,1319
S34,112100,112159,11,21,0,11,21,59,1260,1319
S35,112100,112159,11,21,0,11,21,59,1260,1319
S37,112100,112159,11,21,0,11,21,59,1260,1319
S38,112100,112159,11,21,0,11,21,59,1260,1319
S41,112100,112159,11,21,0,11,21,59,1260,1319
S44,112100,112159,11,21,0,11,21,59,1260,1319
S48,112100,112159,11,21,0,11,21,59,1260,1319
S49,112100,112159,11,21,0,11,21,59,1260,1319
S9,121000,121059,12,10,0,12,10,59,600,659
S32,121000,121059,12,10,0,12,10,59,600,659
S37,121000,121059,12,10,0,12,10,59,600,659
S9,121100,121159,12,11,0,12,11,59,660,719
S31,121100,121159,12,11,0,12,11,59,660,719
S32,121100,121159,12,11,0,12,11,59,660,719
S34,121100,121159,12,11,0,12,11,59,660,719
S37,121100,121159,12,11,0,12,11,59,660,719
S9,121200,121259,12,12,0,12,12,59,720,779
S31,121200,121259,12,12,0,12,12,59,720,779
S32,121200,121259,12,12,0,12,12,59,720,779
S34,121200,121259,12,12,0,12,12,59,720,779
S37,121200,121259,12,12,0,12,12,59,720,779
S9,121300,121359,12,13,0,12,13,59,780,839
S31,121300,121359,12,13,0,12,13,59,780,839
S32,121300,121359,12,13,0,12,13,59,780,839
S34,121300,121359,12,13,0,12,13,59,780,839
S37,121300,121359,12,13,0,12,13,59,780,839
S52,121300,121359,12,13,0,12,13,59,780,839
S9,121400,121459,12,14,0,12,14,59,840,899
S13,121400,121459,12,14,0,12,14,59,840,899
S23,121400,121459,12,14,0,12,14,59,840,899
S31,121400,121459,12,14,0,12,14,59,840,899
S32,121400,121459,12,14,0,12,14,59,840,899
S34,121400,121459,12,14,0,12,14,59,840,899
S37,121400,121459,12,14,0,12,14,59,840,899
S52,121400,121459,12,14,0,12,14,59,840,899
S9,121500,121559,12,15,0,12,15,59,900,959
S13,121500,121559,12,15,0,12,15,59,900,959
S23,121500,121559,12,15,0,12,15,59,900,959
S31,121500,121559,12,15,0,12,15,59,900,959
S32,121500,121559,12,15,0,12,15,59,900,959
S34,121500,121559,12,15,0,12,15,59,900,959
S37,121500,121559,12,15,0,12,15,59,900,959
S52,121500,121559,12,15,0,12,15,59,900,959
S9,121600,121659,12,16,0,12,16,59,960,1019
S13,121600,121659,12,16,0,12,16,59,960,1019
S23,121600,121659,12,16,0,12,16,59,960,1019
S26,121600,121659,12,16,0,12,16,59,960,1019
S31,121600,121659,12,16,0,12,16,59,960,1019
S32,121600,121659,12,16,0,12,16,59,960,1019
S34,121600,121659,12,16,0,12,16,59,960,1019
S37,121600,121659,12,16,0,12,16,59,960,1019
S52,121600,121659,12,16,0,12,16,59,960,1019
S9,121700,121759,12,17,0,12,17,59,1020,1079
S13,121700,121759,12,17,0,12,17,59,1020,1079
S23,121700,121759,12,17,0,12,17,59,1020,1079
S26,121700,121759,12,17,0,12,17,59,1020,1079
S29,121700,121759,12,17,0,12,17,59,1020,1079
S31,121700,121759,12,17,0,12,17,59,1020,1079
S32,121700,121759,12,17,0,12,17,59,1020,1079
S34,121700,121759,12,17,0,12,17,59,1020,1079
S37,121700,121759,12,17,0,12,17,59,1020,1079
S52,121700,121759,12,17,0,12,17,59,1020,1079
S9,121800,121859,12,18,0,12,18,59,1080,1139
S13,121800,121859,12,18,0,12,18,59,1080,1139
S17,121800,121859,12,18,0,12,18,59,1080,1139
S23,121800,121859,12,18,0,12,18,59,1080,1139
S26,121800,121859,12,18,0,12,18,59,1080,1139
S29,121800,121859,12,18,0,12,18,59,1080,1139
S31,121800,121859,12,18,0,12,18,59,1080,1139
S32,121800,121859,12,18,0,12,18,59,1080,1139
S34,121800,121859,12,18,0,12,18,59,1080,1139
S37,121800,121859,12,18,0,12,18,59,1080,1139
S38,121800,121859,12,18,0,12,18,59,1080,1139
S46,121800,121859,12,18,0,12,18,59,1080,1139
S52,121800,121859,12,18,0,12,18,59,1080,1139
S9,121900,121959,12,19,0,12,19,59,1140,1199
S13,121900,121959,12,19,0,12,19,59,1140,1199
S17,121900,121959,12,19,0,12,19,59,1140,1199
S23,121900,121959,12,19,0,12,19,59,1140,1199
S26,121900,121959,12,19,0,12,19,59,1140,1199
S29,121900,121959,12,19,0,12,19,59,1140,1199
S31,121900,121959,12,19,0,12,19,59,1140,1199
S32,121900,121959,12,19,0,12,19,59,1140,1199
S34,121900,121959,12,19,0,12,19,59,1140,1199
S37,121900,121959,12,19,0,12,19,59,1140,1199
S38,121900,121959,12,19,0,12,19,59,1140,1199
S46,121900,121959,12,19,0,12,19,59,1140,1199
S52,121900,121959,12,19,0,12,19,59,1140,1199
S9,122000,122059,12,20,0,12,20,59,1200,1259
S13,122000,122059,12,20,0,12,20,59,1200,1259
